cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;ACCOMMODATION;31
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;AIR ACTIVITIES;31
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;ANIMALS;1579
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;BRIDGES;29
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;COMMERCE FACILITIES;104
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;CULTURAL ECOSYSTEM SERVICES;2
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;DAM;4
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;HERITAGE AND CULTURE;1393
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;LANDFORMS;126
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;LIGHTHOUSE;4
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;NOT VALID;567
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;PLANTS;116
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;ROADS;31
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;SHELTER;8
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;SPIRITUAL OR SYMBOLIC AND RELATED CONNOTATIONS;6
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;TOWNS AND VILLAGES;167
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;TRACKS AND TRAILS;116
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;VEGETATION AND HABITATS;411
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;VEHICLE;37
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;WATER ACTIVITIES;20
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;WIND FARM;2
-1;4786;ANIMALS;32.99206017551191;0.3299206017551191;2.7338766163697303;WINTER ACTIVITIES;2
0;31;HERITAGE AND CULTURE;83.87096774193549;0.8387096774193549;0.6373874992221911;HERITAGE AND CULTURE;26
0;31;HERITAGE AND CULTURE;83.87096774193549;0.8387096774193549;0.6373874992221911;NOT VALID;5
1;7;HERITAGE AND CULTURE;57.14285714285714;0.5714285714285714;0.9852281360342515;HERITAGE AND CULTURE;4
1;7;HERITAGE AND CULTURE;57.14285714285714;0.5714285714285714;0.9852281360342515;NOT VALID;3
2;7;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;7
3;12;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;12
4;10;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;10
5;27;AIR ACTIVITIES;70.37037037037037;0.7037037037037037;0.876716288999464;AIR ACTIVITIES;19
5;27;AIR ACTIVITIES;70.37037037037037;0.7037037037037037;0.876716288999464;VEHICLE;8
6;23;VEHICLE;95.65217391304348;0.9565217391304348;0.2580186686648155;COMMERCE FACILITIES;1
6;23;VEHICLE;95.65217391304348;0.9565217391304348;0.2580186686648155;VEHICLE;22
7;20;TRACKS AND TRAILS;50.0;0.5;1.4406454496153465;LANDFORMS;7
7;20;TRACKS AND TRAILS;50.0;0.5;1.4406454496153465;NOT VALID;3
7;20;TRACKS AND TRAILS;50.0;0.5;1.4406454496153465;TRACKS AND TRAILS;10
8;6;ROADS;83.33333333333334;0.8333333333333334;0.6500224216483541;ROADS;5
8;6;ROADS;83.33333333333334;0.8333333333333334;0.6500224216483541;TRACKS AND TRAILS;1
9;4;NOT VALID;25.0;0.25;2.0;NOT VALID;1
9;4;NOT VALID;25.0;0.25;2.0;TOWNS AND VILLAGES;1
9;4;NOT VALID;25.0;0.25;2.0;TRACKS AND TRAILS;1
9;4;NOT VALID;25.0;0.25;2.0;VEGETATION AND HABITATS;1
10;13;ANIMALS;100.0;1.0;0.0;ANIMALS;13
11;9;ANIMALS;100.0;1.0;0.0;ANIMALS;9
12;9;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;9
13;15;ANIMALS;100.0;1.0;0.0;ANIMALS;15
14;28;TOWNS AND VILLAGES;96.42857142857143;0.9642857142857143;0.22228483068568797;HERITAGE AND CULTURE;1
14;28;TOWNS AND VILLAGES;96.42857142857143;0.9642857142857143;0.22228483068568797;TOWNS AND VILLAGES;27
15;9;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;9
16;4;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;4
17;15;ANIMALS;100.0;1.0;0.0;ANIMALS;15
18;13;ANIMALS;100.0;1.0;0.0;ANIMALS;13
19;11;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;11
20;7;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;7
