cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;1442;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;26;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;29;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;AIR ACTIVITIES;19
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;ATESTEKI;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Aircraft;2
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;CULTURAL CONTRIBUTIONS OF NATURE;3
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;CULTURAL ECOSYSTEM SERVICES;11
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Cemetery;2
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Church;2
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Cultural Ecosystem Services;38
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;DAM;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;El clima;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;FUNGUS;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;HERITAGE AND CULTURE;75
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;HIKING;4
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;HIKING TRAIL;6
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;HUMAN;3
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Herbolario;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Insect;52
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;LANDFORMS;1513
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Lighthouse;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Mountains;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;NOT VALID;16
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Restaurante;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Restaurante Alfy;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Road;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Torture;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Tunnels;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;VEHICLE;3
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Vehicle;6
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Water Activities;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Water feature;1
-1;1773;LANDFORMS;85.3355893965031;0.853355893965031;1.0981414821615818;Waterfall;1
0;8;LANDFORMS;87.5;0.875;0.5435644431995964;BIRD;1
0;8;LANDFORMS;87.5;0.875;0.5435644431995964;LANDFORMS;7
1;24;LANDFORMS;50.0;0.5;1.4056390622295665;HERITAGE AND CULTURE;9
1;24;LANDFORMS;50.0;0.5;1.4056390622295665;LANDFORMS;12
1;24;LANDFORMS;50.0;0.5;1.4056390622295665;NOT VALID;3
2;11;LANDFORMS;81.81818181818183;0.8181818181818182;0.6840384356390417;Insect;2
2;11;LANDFORMS;81.81818181818183;0.8181818181818182;0.6840384356390417;LANDFORMS;9
3;5;LANDFORMS;60.0;0.6;0.9709505944546688;HERITAGE AND CULTURE;2
3;5;LANDFORMS;60.0;0.6;0.9709505944546688;LANDFORMS;3
4;10;LANDFORMS;90.0;0.9;0.46899559358928117;Insect;1
4;10;LANDFORMS;90.0;0.9;0.46899559358928117;LANDFORMS;9
5;8;LANDFORMS;75.0;0.75;1.061278124459133;HERITAGE AND CULTURE;1
5;8;LANDFORMS;75.0;0.75;1.061278124459133;LANDFORMS;6
5;8;LANDFORMS;75.0;0.75;1.061278124459133;NOT VALID;1
6;20;LANDFORMS;85.0;0.85;0.847584679824574;CULTURAL ECOSYSTEM SERVICES;1
6;20;LANDFORMS;85.0;0.85;0.847584679824574;Cultural Ecosystem Services;1
6;20;LANDFORMS;85.0;0.85;0.847584679824574;HERITAGE AND CULTURE;1
6;20;LANDFORMS;85.0;0.85;0.847584679824574;LANDFORMS;17
7;16;LANDFORMS;100.0;1.0;0.0;LANDFORMS;16
8;22;Insect;54.54545454545454;0.5454545454545454;0.9940302114769566;Insect;12
8;22;Insect;54.54545454545454;0.5454545454545454;0.9940302114769566;LANDFORMS;10
9;20;AIR ACTIVITIES;100.0;1.0;0.0;AIR ACTIVITIES;20
